"50: Time (s)","50: Current (A)","50: Potential (V)","100: Time (s)","100: Current (A)","100: Potential (V)","150: Time (s)","150: Current (A)","150: Potential (V)","200: Time (s)","200: Current (A)","200: Potential (V)","250: Time (s)","250: Current (A)","250: Potential (V)","300: Time (s)","300: Current (A)","300: Potential (V)","350: Time (s)","350: Current (A)","350: Potential (V)","400: Time (s)","400: Current (A)","400: Potential (V)","450: Time (s)","450: Current (A)","450: Potential (V)","500: Time (s)","500: Current (A)","500: Potential (V)","550: Time (s)","550: Current (A)","550: Potential (V)","600: Time (s)","600: Current (A)","600: Potential (V)","650: Time (s)","650: Current (A)","650: Potential (V)","700: Time (s)","700: Current (A)","700: Potential (V)","750: Time (s)","750: Current (A)","750: Potential (V)","800: Time (s)","800: Current (A)","800: Potential (V)","850: Time (s)","850: Current (A)","850: Potential (V)","900: Time (s)","900: Current (A)","900: Potential (V)","950: Time (s)","950: Current (A)","950: Potential (V)","1000: Time (s)","1000: Current (A)","1000: Potential (V)","1050: Time (s)","1050: Current (A)","1050: Potential (V)","1100: Time (s)","1100: Current (A)","1100: Potential (V)","1150: Time (s)","1150: Current (A)","1150: Potential (V)","1200: Time (s)","1200: Current (A)","1200: Potential (V)","1250: Time (s)","1250: Current (A)","1250: Potential (V)","1300: Time (s)","1300: Current (A)","1300: Potential (V)"
0.0098,-0.00804901123047,-0.0293731689453,0.0098,-0.00955581665039,-0.0143051147461,0.0098,0.00377655029297,-0.0112533569336,0.0098,-0.0250244140625,-0.00209808349609,0.0098,-0.014705657959,-0.00209808349609,0.0098,-0.0322914123535,-0.0232696533203,0.0098,-0.0350189208984,0.00686645507812,0.0098,0.00528335571289,0.000953674316406,0.0098,-0.0735092163086,0.0129699707031,0.0098,0.0164985656738,-0.0232696533203,0.0098,0.087718963623,-0.00514984130859,0.0098,-0.095329284668,0.00400543212891,0.0098,-0.0635147094727,-0.0143051147461,0.0098,-0.0789642333984,-0.00820159912109,0.0098,-0.0659370422363,-0.0143051147461,0.0098,-0.0962448120117,0.00400543212891,0.0098,0.0901412963867,-0.00514984130859,0.0098,0.0922584533691,-0.0324249267578,0.0098,-0.0919914245605,0.0129699707031,0.0098,-0.0616836547852,-0.00514984130859,0.0098,0.0131607055664,-0.0354766845703,0.0098,-0.0295639038086,-0.0202178955078,0.0098,-0.088062286377,0.00686645507812,0.0098,0.044994354248,-0.0202178955078,0.0098,0.0319480895996,-0.0202178955078,0.0098,-0.0701713562012,0.00686645507812
0.0099,-0.00804901123047,-0.0324249267578,0.0099,-0.0101661682129,-0.0143051147461,0.0099,0.00377655029297,-0.0143051147461,0.0099,-0.0256156921387,0.00400543212891,0.0099,-0.0207710266113,0.000953674316406,0.0099,-0.0395584106445,-0.0202178955078,0.0099,-0.0241088867188,0.00686645507812,0.0099,0.0231742858887,-0.00209808349609,0.0099,-0.0556182861328,0.00686645507812,0.0099,0.0440788269043,-0.0293731689453,0.0099,0.0765037536621,-0.00209808349609,0.0099,-0.107746124268,0.00400543212891,0.0099,-0.088062286377,-0.0112533569336,0.0099,-0.106544494629,-0.00514984130859,0.0099,-0.023193359375,-0.0202178955078,0.0099,-0.0813865661621,-0.00209808349609,0.0099,0.0931739807129,-0.00209808349609,0.0099,0.0474166870117,-0.0263214111328,0.0099,-0.102596282959,0.00991821289062,0.0099,-0.0877571105957,-0.00820159912109,0.0099,0.0613594055176,-0.0354766845703,0.0099,-0.0719833374023,-0.0202178955078,0.0099,-0.0507736206055,-0.00209808349609,0.0099,0.0743865966797,-0.0143051147461,0.0099,-0.0244140625,-0.0173568725586,0.0099,-0.0435066223145,-0.00209808349609
0.01,-0.00865936279297,-0.0293731689453,0.01,-0.0110816955566,-0.0143051147461,0.01,0.00619888305664,-0.0112533569336,0.01,-0.0262260437012,0.000953674316406,0.01,-0.0262260437012,0.000953674316406,0.01,-0.0465393066406,-0.0143051147461,0.01,-0.0116920471191,0.00400543212891,0.01,0.039234161377,-0.00209808349609,0.01,-0.0332069396973,0.00686645507812,0.01,0.0646781921387,-0.0293731689453,0.01,0.0546836853027,-0.00209808349609,0.01,-0.105323791504,0.00686645507812,0.01,-0.0956344604492,-0.0112533569336,0.01,-0.115928649902,-0.00514984130859,0.01,0.0261878967285,-0.0232696533203,0.01,-0.0435066223145,-0.00514984130859,0.01,0.0680160522461,0.00400543212891,0.01,-0.00925064086914,-0.0202178955078,0.01,-0.0807762145996,0.00400543212891,0.01,-0.0759315490723,-0.0173568725586,0.01,0.0813484191895,-0.0324249267578,0.01,-0.0801658630371,-0.0293731689453,0.01,0.00377655029297,-0.00514984130859,0.01,0.0616455078125,-0.00514984130859,0.01,-0.0583457946777,-0.0263214111328,0.01,0.0107383728027,-0.00209808349609
0.0101,-0.00925064086914,-0.0293731689453,0.0101,-0.0138092041016,-0.0143051147461,0.0101,0.00831604003906,-0.0112533569336,0.0101,-0.0268363952637,0.00400543212891,0.0101,-0.0301742553711,0.00400543212891,0.0101,-0.0519943237305,-0.0173568725586,0.0101,0.00164031982422,0.00400543212891,0.0101,0.0513458251953,-0.00514984130859,0.0101,-0.00896453857422,0.00686645507812,0.0101,0.0795364379883,-0.0324249267578,0.0101,0.0252914428711,-0.00209808349609,0.0101,-0.088062286377,-0.00209808349609,0.0101,-0.0862312316895,-0.0112533569336,0.0101,-0.105628967285,-0.00820159912109,0.0101,0.0737762451172,-0.0232696533203,0.0101,0.00862121582031,-0.00514984130859,0.0101,0.0216484069824,0.00991821289062,0.0101,-0.0577545166016,-0.0202178955078,0.0101,-0.0322914123535,-0.00209808349609,0.0101,-0.0341033935547,-0.0263214111328,0.0101,0.062255859375,-0.0263214111328,0.0101,-0.0492668151855,-0.0354766845703,0.0101,0.0525665283203,-0.00209808349609,0.0101,0.0161933898926,-0.00209808349609,0.0101,-0.0522994995117,-0.0385284423828,0.0101,0.0619506835938,-0.00209808349609
0.0102,-0.00955581665039,-0.0354766845703,0.0102,-0.0131988525391,-0.0173568725586,0.0102,0.00923156738281,-0.0112533569336,0.0102,-0.0262260437012,0.00400543212891,0.0102,-0.0335121154785,0.00400543212891,0.0102,-0.0565338134766,-0.0143051147461,0.0102,0.0158882141113,-0.00209808349609,0.0102,0.0601387023926,-0.00209808349609,0.0102,0.0158882141113,0.000953674316406,0.0102,0.0849914550781,-0.0324249267578,0.0102,-0.00925064086914,0.000953674316406,0.0102,-0.0613784790039,-0.00209808349609,0.0102,-0.0595664978027,-0.0173568725586,0.0102,-0.0774383544922,-0.0112533569336,0.0102,0.107116699219,-0.0263214111328,0.0102,0.0601387023926,-0.0112533569336,0.0102,-0.0322914123535,0.0190734863281,0.0102,-0.0862312316895,-0.0202178955078,0.0102,0.0243759155273,-0.00514984130859,0.0102,0.0234603881836,-0.0293731689453,0.0102,0.0134658813477,-0.0173568725586,0.0102,0.00528335571289,-0.0385284423828,0.0102,0.0668144226074,0.00400543212891,0.0102,-0.0395584106445,0.00400543212891,0.0102,-0.00896453857422,-0.0415802001953,0.0102,0.0689315795898,0.00400543212891
0.0103,-0.0101661682129,-0.0293731689453,0.0103,-0.0138092041016,-0.0143051147461,0.0103,0.0107383728027,-0.0112533569336,0.0103,-0.0256156921387,0.00400543212891,0.0103,-0.0356292724609,-0.00209808349609,0.0103,-0.059871673584,-0.0112533569336,0.0103,0.0283241271973,-0.00209808349609,0.0103,0.0662040710449,-0.00514984130859,0.0103,0.0377082824707,0.000953674316406,0.0103,0.0822639465332,-0.0293731689453,0.0103,-0.0438117980957,0.00400543212891,0.0103,-0.0274467468262,-0.00209808349609,0.0103,-0.0204658508301,-0.0173568725586,0.0103,-0.0368309020996,-0.0143051147461,0.0103,0.119533538818,-0.0263214111328,0.0103,0.0998306274414,-0.00820159912109,0.0103,-0.0798797607422,0.0190734863281,0.0103,-0.0835037231445,-0.0263214111328,0.0103,0.0689315795898,-0.00514984130859,0.0103,0.0752830505371,-0.0293731689453,0.0103,-0.0444221496582,-0.0143051147461,0.0103,0.0583267211914,-0.0415802001953,0.0103,0.042552947998,0.00686645507812,0.0103,-0.0750160217285,-0.00514984130859,0.0103,0.046501159668,-0.0446319580078,0.0103,0.0358963012695,0.0129699707031
0.0104,-0.0107765197754,-0.0293731689453,0.0104,-0.014705657959,-0.0143051147461,0.0104,0.012264251709,-0.0112533569336,0.0104,-0.0247192382812,0.00400543212891,0.0104,-0.0365257263184,0.00400543212891,0.0104,-0.0638008117676,-0.0143051147461,0.0104,0.0401306152344,-0.00209808349609,0.0104,0.0683212280273,-0.00820159912109,0.0104,0.0561904907227,-0.00209808349609,0.0104,0.071964263916,-0.0354766845703,0.0104,-0.0728988647461,0.00686645507812,0.0104,0.00982284545898,-0.00820159912109,0.0104,0.0216484069824,-0.0173568725586,0.0104,0.00923156738281,-0.0173568725586,0.0104,0.10892868042,-0.0202178955078,0.0104,0.118026733398,-0.0112533569336,0.0104,-0.10684967041,0.0190734863281,0.0104,-0.051383972168,-0.0354766845703,0.0104,0.0913619995117,-0.00209808349609,0.0104,0.0992393493652,-0.0293731689453,0.0104,-0.0883483886719,-0.0143051147461,0.0104,0.0849914550781,-0.0354766845703,0.0104,-0.0101661682129,0.0160217285156,0.0104,-0.0701713562012,-0.0143051147461,0.0104,0.081958770752,-0.0446319580078,0.0104,-0.0180435180664,0.0160217285156
0.0105,-0.0113868713379,-0.0293731689453,0.0105,-0.0156211853027,-0.0143051147461,0.0105,0.0128555297852,-0.0112533569336,0.0105,-0.0234985351562,0.00400543212891,0.0105,-0.0374412536621,0.00400543212891,0.0105,-0.0629043579102,-0.0112533569336,0.0105,0.0474166870117,-0.00820159912109,0.0105,0.0680160522461,-0.00514984130859,0.0105,0.0677108764648,-0.00514984130859,0.0105,0.0546836853027,-0.0324249267578,0.0105,-0.0977516174316,0.00991821289062,0.0105,0.0458908081055,-0.0143051147461,0.0105,0.0631713867188,-0.0263214111328,0.0105,0.0525665283203,-0.0173568725586,0.0105,0.0755882263184,-0.0143051147461,0.0105,0.10892868042,-0.00514984130859,0.0105,-0.105018615723,0.0160217285156,0.0105,0.000133514404297,-0.0385284423828,0.0105,0.0777244567871,0.000953674316406,0.0105,0.0910568237305,-0.0173568725586,0.0105,-0.0998687744141,-0.0173568725586,0.0105,0.0740814208984,-0.0293731689453,0.0105,-0.0638008117676,0.0160217285156,0.0105,-0.0274467468262,-0.0173568725586,0.0105,0.0752830505371,-0.0293731689453,0.0105,-0.0613784790039,0.00686645507812
0.0106,-0.0116920471191,-0.0263214111328,0.0106,-0.0165367126465,-0.0112533569336,0.0106,0.0140762329102,-0.00514984130859,0.0106,-0.0198745727539,0.00400543212891,0.0106,-0.0359344482422,-0.00209808349609,0.0106,-0.0619888305664,-0.0112533569336,0.0106,0.0546836853027,-0.00820159912109,0.0106,0.0646781921387,-0.00820159912109,0.0106,0.0731658935547,-0.00514984130859,0.0106,0.0292205810547,-0.0293731689453,0.0106,-0.107746124268,0.00991821289062,0.0106,0.0743865966797,-0.0112533569336,0.0106,0.0965118408203,-0.0263214111328,0.0106,0.0840759277344,-0.0202178955078,0.0106,0.0307464599609,-0.0112533569336,0.0106,0.0755882263184,-0.00209808349609,0.0106,-0.0747108459473,0.00400543212891,0.0106,0.054988861084,-0.0415802001953,0.0106,0.0340843200684,0.0129699707031,0.0106,0.0504493713379,-0.0173568725586,0.0106,-0.0713920593262,-0.0263214111328,0.0106,0.0286293029785,-0.0232696533203,0.0106,-0.0916862487793,0.00991821289062,0.0106,0.0319480895996,-0.0232696533203,0.0106,0.0325584411621,-0.0202178955078,0.0106,-0.0644111633301,0.00400543212891
0.0107,-0.0144195556641,-0.0293731689453,0.0107,-0.017147064209,-0.0112533569336,0.0107,0.0152778625488,-0.00514984130859,0.0107,-0.0174331665039,0.00400543212891,0.0107,-0.0337982177734,0.00400543212891,0.0107,-0.0595664978027,-0.0112533569336,0.0107,0.0574111938477,-0.0112533569336,0.0107,0.054988861084,-0.00820159912109,0.0107,0.0731658935547,-0.00514984130859,0.0107,0.00377655029297,-0.0293731689453,0.0107,-0.109272003174,0.00991821289062,0.0107,0.0916481018066,-0.0173568725586,0.0107,0.115604400635,-0.0263214111328,0.0107,0.0983238220215,-0.0232696533203,0.0107,-0.0189590454102,-0.00514984130859,0.0107,0.0292205810547,-0.00209808349609,0.0107,-0.0271415710449,-0.00209808349609,0.0107,0.0962066650391,-0.0415802001953,0.0107,-0.0234985351562,0.0129699707031,0.0107,-0.00682830810547,-0.0143051147461,0.0107,-0.0204658508301,-0.0293731689453,0.0107,-0.0298690795898,-0.0202178955078,0.0107,-0.0792694091797,0.00686645507812,0.0107,0.070743560791,-0.0202178955078,0.0107,-0.0222969055176,-0.0202178955078,0.0107,-0.0253295898438,-0.00209808349609
0.0108,-0.0128936767578,-0.0293731689453,0.0108,-0.0180435180664,-0.0143051147461,0.0108,0.0161933898926,-0.00209808349609,0.0108,-0.0135040283203,0.00400543212891,0.0108,-0.0313758850098,0.000953674316406,0.0108,-0.0553321838379,-0.00820159912109,0.0108,0.0571060180664,-0.0143051147461,0.0108,0.0471115112305,-0.00514984130859,0.0108,0.0665092468262,-0.00514984130859,0.0108,-0.0250244140625,-0.0263214111328,0.0108,-0.100173950195,0.00686645507812,0.0108,0.0949859619141,-0.0173568725586,0.0108,0.117721557617,-0.0263214111328,0.0108,0.0913619995117,-0.0173568725586,0.0108,-0.0635147094727,-0.00514984130859,0.0108,-0.0228881835938,0.00400543212891,0.0108,0.0292205810547,-0.00209808349609,0.0108,0.110149383545,-0.0385284423828,0.0108,-0.0753211975098,0.0129699707031,0.0108,-0.0574493408203,-0.0112533569336,0.0108,0.0346755981445,-0.0293731689453,0.0108,-0.0747108459473,-0.0232696533203,0.0108,-0.0335121154785,-0.00209808349609,0.0108,0.0740814208984,-0.00820159912109,0.0108,-0.0574493408203,-0.0263214111328,0.0108,0.0304412841797,-0.00820159912109
0.0109,-0.0131988525391,-0.0232696533203,0.0109,-0.0183486938477,-0.00820159912109,0.0109,0.0158882141113,-0.00514984130859,0.0109,-0.0101661682129,0.00400543212891,0.0109,-0.0283432006836,0.000953674316406,0.0109,-0.0471496582031,-0.0112533569336,0.0109,0.0531768798828,-0.0143051147461,0.0109,0.0328636169434,-0.00514984130859,0.0109,0.054988861084,-0.00514984130859,0.0109,-0.051383972168,-0.0232696533203,0.0109,-0.0813865661621,0.00686645507812,0.0109,0.0837707519531,-0.0143051147461,0.0109,0.10196685791,-0.0202178955078,0.0109,0.0649833679199,-0.0173568725586,0.0109,-0.0916862487793,-0.00514984130859,0.0109,-0.0668334960938,0.00686645507812,0.0109,0.0752830505371,-0.00514984130859,0.0109,0.0940895080566,-0.0324249267578,0.0109,-0.104713439941,0.0129699707031,0.0109,-0.0831985473633,-0.0173568725586,0.0109,0.0716590881348,-0.0263214111328,0.0109,-0.0862312316895,-0.0263214111328,0.0109,0.0222587585449,-0.00820159912109,0.0109,0.0368118286133,-0.00514984130859,0.0109,-0.0531959533691,-0.0385284423828,0.0109,0.0701332092285,-0.00209808349609
0.011,-0.0138092041016,-0.0263214111328,0.011,-0.0192642211914,-0.0112533569336,0.011,0.0177192687988,-0.00209808349609,0.011,-0.00652313232422,0.00400543212891,0.011,-0.0244140625,0.000953674316406,0.011,-0.0392532348633,-0.0112533569336,0.011,0.046501159668,-0.0173568725586,0.011,0.0164985656738,-0.00209808349609,0.011,0.0389289855957,-0.00820159912109,0.011,-0.0722885131836,-0.0232696533203,0.011,-0.0538063049316,0.00686645507812,0.011,0.0571060180664,-0.0173568725586,0.011,0.0713539123535,-0.0173568725586,0.011,0.0240707397461,-0.0112533569336,0.011,-0.0962448120117,-0.00820159912109,0.011,-0.0916862487793,0.00400543212891,0.011,0.0986289978027,-0.00209808349609,0.011,0.0498390197754,-0.0293731689453,0.011,-0.0998687744141,0.00686645507812,0.011,-0.0728988647461,-0.0232696533203,0.011,0.0734710693359,-0.0173568725586,0.011,-0.058650970459,-0.0354766845703,0.011,0.0607490539551,-0.00209808349609,0.011,-0.0201606750488,-0.00209808349609,0.011,-0.00835418701172,-0.0505447387695,0.011,0.0680160522461,0.00686645507812
0.0111,-0.0144195556641,-0.0202178955078,0.0111,-0.0213813781738,-0.0112533569336,0.0111,0.018310546875,-0.00514984130859,0.0111,-0.00198364257812,0.000953674316406,0.0111,-0.0195693969727,-0.00209808349609,0.0111,-0.0286483764648,-0.00514984130859,0.0111,0.0368118286133,-0.0143051147461,0.0111,-0.000782012939453,-0.00514984130859,0.0111,0.0180053710938,-0.00514984130859,0.0111,-0.088062286377,-0.0173568725586,0.0111,-0.0207710266113,0.00686645507812,0.0111,0.0243759155273,-0.0143051147461,0.0111,0.0316429138184,-0.0143051147461,0.0111,-0.0241088867188,-0.00514984130859,0.0111,-0.0777435302734,-0.00514984130859,0.0111,-0.0904846191406,0.000953674316406,0.0111,0.0943756103516,-0.00209808349609,0.0111,-0.0044059753418,-0.0202178955078,0.0111,-0.0638008117676,-0.00209808349609,0.0111,-0.0301742553711,-0.0324249267578,0.0111,0.0398254394531,-0.0143051147461,0.0111,-0.0044059753418,-0.0385284423828,0.0111,0.0646781921387,0.00400543212891,0.0111,-0.0635147094727,-0.00514984130859,0.0111,0.046501159668,-0.0446319580078,0.0111,0.0255966186523,0.00991821289062
0.0112,-0.0144195556641,-0.0202178955078,0.0112,-0.0204658508301,-0.00514984130859,0.0112,0.0186157226562,-0.00209808349609,0.0112,0.00194549560547,0.000953674316406,0.0112,-0.0150108337402,-0.00514984130859,0.0112,-0.0174331665039,-0.0112533569336,0.0112,0.0243759155273,-0.0143051147461,0.0112,-0.0186538696289,-0.00209808349609,0.0112,-0.0044059753418,-0.00209808349609,0.0112,-0.0932121276855,-0.0202178955078,0.0112,0.0131607055664,0.000953674316406,0.0112,-0.0150108337402,-0.00820159912109,0.0112,-0.0122833251953,-0.0112533569336,0.0112,-0.0689697265625,-0.00209808349609,0.0112,-0.0410842895508,-0.0112533569336,0.0112,-0.0629043579102,-0.00209808349609,0.0112,0.062255859375,0.00686645507812,0.0112,-0.0556182861328,-0.0202178955078,0.0112,-0.0101661682129,-0.00209808349609,0.0112,0.0255966186523,-0.0385284423828,0.0112,-0.0156211853027,-0.00820159912109,0.0112,0.0498390197754,-0.0385284423828,0.0112,0.0274085998535,0.00991821289062,0.0112,-0.0722885131836,-0.0173568725586,0.0112,0.0816535949707,-0.0446319580078,0.0112,-0.0289535522461,0.00991821289062
0.0113,-0.0150108337402,-0.0202178955078,0.0113,-0.0207710266113,-0.0112533569336,0.0113,0.0186157226562,-0.00209808349609,0.0113,0.00619888305664,-0.00209808349609,0.0113,-0.00835418701172,-0.00514984130859,0.0113,-0.0056266784668,-0.0112533569336,0.0113,0.0116539001465,-0.0143051147461,0.0113,-0.0353240966797,0.000953674316406,0.0113,-0.0277519226074,-0.00209808349609,0.0113,-0.0901794433594,-0.0173568725586,0.0113,0.044994354248,-0.00209808349609,0.0113,-0.0538063049316,-0.00514984130859,0.0113,-0.0531959533691,-0.0112533569336,0.0113,-0.102596282959,-0.00209808349609,0.0113,0.00770568847656,-0.0143051147461,0.0113,-0.0177383422852,-0.00820159912109,0.0113,0.0125503540039,0.00991821289062,0.0113,-0.0871467590332,-0.0263214111328,0.0113,0.0422668457031,-0.00820159912109,0.0113,0.0765037536621,-0.0415802001953,0.0113,-0.0695610046387,-0.00514984130859,0.0113,0.080738067627,-0.0354766845703,0.0113,-0.0256156921387,0.0190734863281,0.0113,-0.0404739379883,-0.0232696533203,0.0113,0.0749969482422,-0.0293731689453,0.0113,-0.0629043579102,0.00400543212891
0.0114,-0.0156211853027,-0.0202178955078,0.0114,-0.0213813781738,-0.00820159912109,0.0114,0.0180053710938,-0.00209808349609,0.0114,0.00982284545898,-0.00209808349609,0.0114,-0.00259399414062,-0.00514984130859,0.0114,0.00408172607422,-0.0112533569336,0.0114,-0.00228881835938,-0.0143051147461,0.0114,-0.0492668151855,0.000953674316406,0.0114,-0.0492668151855,-0.00209808349609,0.0114,-0.0774383544922,-0.0173568725586,0.0114,0.0692367553711,-0.00209808349609,0.0114,-0.0859260559082,-0.00209808349609,0.0114,-0.0831985473633,-0.00514984130859,0.0114,-0.119571685791,0.000953674316406,0.0114,0.0564956665039,-0.0143051147461,0.0114,0.0343704223633,-0.0112533569336,0.0114,-0.0419807434082,0.0160217285156,0.0114,-0.0877571105957,-0.0263214111328,0.0114,0.080451965332,-0.00514984130859,0.0114,0.101051330566,-0.0354766845703,0.0114,-0.0989723205566,-0.0112533569336,0.0114,0.0734710693359,-0.0293731689453,0.0114,-0.0738143920898,0.0129699707031,0.0114,0.0161933898926,-0.0293731689453,0.0114,0.0322532653809,-0.0202178955078,0.0114,-0.0528907775879,-0.00514984130859
0.0115,-0.0156211853027,-0.0173568725586,0.0115,-0.0216865539551,-0.00514984130859,0.0115,0.0180053710938,-0.00209808349609,0.0115,0.0125503540039,-0.00209808349609,0.0115,0.00255584716797,-0.00514984130859,0.0115,0.0161933898926,-0.0143051147461,0.0115,-0.0177383422852,-0.0143051147461,0.0115,-0.0592613220215,0.00400543212891,0.0115,-0.0662422180176,-0.00209808349609,0.0115,-0.0574493408203,-0.0232696533203,0.0115,0.0825691223145,-0.00820159912109,0.0115,-0.105628967285,-0.00209808349609,0.0115,-0.0977516174316,-0.00209808349609,0.0115,-0.115032196045,-0.00209808349609,0.0115,0.0937843322754,-0.0143051147461,0.0115,0.0825691223145,-0.0143051147461,0.0115,-0.0859260559082,0.0160217285156,0.0115,-0.0580596923828,-0.0354766845703,0.0115,0.0852966308594,0.000953674316406,0.0115,0.0931739807129,-0.0293731689453,0.0115,-0.092601776123,-0.0143051147461,0.0115,0.0304412841797,-0.0202178955078,0.0115,-0.0901794433594,0.00686645507812,0.0115,0.0655937194824,-0.0293731689453,0.0115,-0.0228881835938,-0.0232696533203,0.0115,-0.0056266784668,-0.00820159912109
0.0116,-0.0162315368652,-0.0173568725586,0.0116,-0.0222969055176,-0.00514984130859,0.0116,0.0174140930176,0.000953674316406,0.0116,0.0168037414551,-0.00209808349609,0.0116,0.0101280212402,-0.0112533569336,0.0116,0.0249862670898,-0.0143051147461,0.0116,-0.0280570983887,-0.0143051147461,0.0116,-0.0647163391113,0.00400543212891,0.0116,-0.0795745849609,0.000953674316406,0.0116,-0.0325965881348,-0.0202178955078,0.0116,0.0874137878418,-0.00514984130859,0.0116,-0.113506317139,-0.00514984130859,0.0116,-0.0935173034668,-0.00209808349609,0.0116,-0.0929069519043,-0.00514984130859,0.0116,0.114688873291,-0.0173568725586,0.0116,0.109539031982,-0.0112533569336,0.0116,-0.106544494629,0.0160217285156,0.0116,-0.00835418701172,-0.0385284423828,0.0116,0.0568008422852,0.00400543212891,0.0116,0.0510406494141,-0.0232696533203,0.0116,-0.051383972168,-0.0173568725586,0.0116,-0.0277519226074,-0.0202178955078,0.0116,-0.0653266906738,0.000953674316406,0.0116,0.0825691223145,-0.0173568725586,0.0116,-0.0580596923828,-0.0293731689453,0.0116,0.0498390197754,-0.0143051147461
0.0117,-0.0186538696289,-0.0173568725586,0.0117,-0.0226020812988,-0.00514984130859,0.0117,0.0168037414551,-0.00209808349609,0.0117,0.0204467773438,-0.00209808349609,0.0117,0.0161933898926,-0.0112533569336,0.0117,0.0319480895996,-0.0143051147461,0.0117,-0.0392532348633,-0.00820159912109,0.0117,-0.0668334960938,0.000953674316406,0.0117,-0.0865364074707,0.000953674316406,0.0117,-0.00198364257812,-0.0232696533203,0.0117,0.079231262207,-0.00209808349609,0.0117,-0.107746124268,-0.00209808349609,0.0117,-0.0725936889648,-0.00514984130859,0.0117,-0.0550270080566,-0.00514984130859,0.0117,0.111351013184,-0.0112533569336,0.0117,0.116195678711,-0.00820159912109,0.0117,-0.0980567932129,0.00991821289062,0.0117,0.0474166870117,-0.0385284423828,0.0117,0.00589370727539,0.00991821289062,0.0117,-0.00320434570312,-0.0202178955078,0.0117,0.00497817993164,-0.0232696533203,0.0117,-0.075626373291,-0.0232696533203,0.0117,-0.0138092041016,-0.00514984130859,0.0117,0.0574111938477,-0.0143051147461,0.0117,-0.0522994995117,-0.0324249267578,0.0117,0.0761985778809,-0.00820159912109
0.0118,-0.0168418884277,-0.0202178955078,0.0118,-0.0222969055176,-0.00209808349609,0.0118,0.0161933898926,0.000953674316406,0.0118,0.0231742858887,0.000953674316406,0.0118,0.0213432312012,-0.0143051147461,0.0118,0.036506652832,-0.0143051147461,0.0118,-0.048656463623,-0.0112533569336,0.0118,-0.0613784790039,0.00400543212891,0.0118,-0.086841583252,-0.00209808349609,0.0118,0.0277137756348,-0.0293731689453,0.0118,0.0595283508301,-0.00514984130859,0.0118,-0.0886535644531,-0.00514984130859,0.0118,-0.0392532348633,-0.00514984130859,0.0118,-0.00925064086914,-0.0112533569336,0.0118,0.0859069824219,-0.00820159912109,0.0118,0.0959014892578,-0.00514984130859,0.0118,-0.0613784790039,0.00400543212891,0.0118,0.090446472168,-0.0415802001953,0.0118,-0.0516891479492,0.0129699707031,0.0118,-0.0541114807129,-0.0202178955078,0.0118,0.0546836853027,-0.0202178955078,0.0118,-0.0907897949219,-0.0263214111328,0.0118,0.0401306152344,-0.00514984130859,0.0118,0.00408172607422,-0.0143051147461,0.0118,-0.00955581665039,-0.047492980957,0.0118,0.0607490539551,0.000953674316406
0.0119,-0.0174331665039,-0.0143051147461,0.0119,-0.0222969055176,-0.00209808349609,0.0119,0.0140762329102,0.00400543212891,0.0119,0.0261878967285,-0.00514984130859,0.0119,0.0271034240723,-0.0143051147461,0.0119,0.039234161377,-0.0143051147461,0.0119,-0.0559234619141,-0.0112533569336,0.0119,-0.052604675293,0.00400543212891,0.0119,-0.0801658630371,0.000953674316406,0.0119,0.0534629821777,-0.0293731689453,0.0119,0.0316429138184,-0.00209808349609,0.0119,-0.0592613220215,-0.0112533569336,0.0119,0.00194549560547,-0.0112533569336,0.0119,0.036506652832,-0.0112533569336,0.0119,0.0431632995605,-0.00209808349609,0.0119,0.0540733337402,0.00400543212891,0.0119,-0.00835418701172,-0.00209808349609,0.0119,0.106811523438,-0.0385284423828,0.0119,-0.0947189331055,0.00991821289062,0.0119,-0.0804710388184,-0.0263214111328,0.0119,0.0752830505371,-0.0143051147461,0.0119,-0.0662422180176,-0.0354766845703,0.0119,0.0698280334473,0.000953674316406,0.0119,-0.0483512878418,-0.0112533569336,0.0119,0.0440788269043,-0.047492980957,0.0119,0.011043548584,0.000953674316406
0.012,-0.0177383422852,-0.0143051147461,0.012,-0.0226020812988,-0.00209808349609,0.012,0.0140762329102,-0.00209808349609,0.012,0.0292205810547,-0.00514984130859,0.012,0.0310516357422,-0.0143051147461,0.012,0.0404357910156,-0.0173568725586,0.012,-0.0616836547852,-0.00514984130859,0.012,-0.0398635864258,-0.00209808349609,0.012,-0.0665283203125,0.000953674316406,0.012,0.0728607177734,-0.0324249267578,0.012,-0.00137329101562,0.000953674316406,0.012,-0.0247192382812,-0.0112533569336,0.012,0.0446891784668,-0.0143051147461,0.012,0.0731658935547,-0.00820159912109,0.012,-0.00804901123047,0.000953674316406,0.012,0.00164031982422,0.00400543212891,0.012,0.0474166870117,-0.00820159912109,0.012,0.0919532775879,-0.0385284423828,0.012,-0.108051300049,0.00686645507812,0.012,-0.0698661804199,-0.0324249267578,0.012,0.0601387023926,-0.0112533569336,0.012,-0.0141143798828,-0.0385284423828,0.012,0.0583267211914,0.00686645507812,0.012,-0.0722885131836,-0.0202178955078,0.012,0.080451965332,-0.0415802001953,0.012,-0.0410842895508,0.000953674316406
