"20g_1: Time (s)","20g_1: Force (N)","20g_1: GateState","20g_1: Distance (m)","20g_1: Velocity (m/s)","20g_1: Acceleration (m/s²)","20g_2: Time (s)","20g_2: Force (N)","20g_2: GateState","20g_2: Distance (m)","20g_2: Velocity (m/s)","20g_2: Acceleration (m/s²)","20g_3: Time (s)","20g_3: Force (N)","20g_3: GateState","20g_3: Distance (m)","20g_3: Velocity (m/s)","20g_3: Acceleration (m/s²)","100g_1: Time (s)","100g_1: Force (N)","100g_1: GateState","100g_1: Distance (m)","100g_1: Velocity (m/s)","100g_1: Acceleration (m/s²)","100g_2: Time (s)","100g_2: Force (N)","100g_2: GateState","100g_2: Distance (m)","100g_2: Velocity (m/s)","100g_2: Acceleration (m/s²)","100g_3: Time (s)","100g_3: Force (N)","100g_3: GateState","100g_3: Distance (m)","100g_3: Velocity (m/s)","100g_3: Acceleration (m/s²)","50g_1: Time (s)","50g_1: Force (N)","50g_1: GateState","50g_1: Distance (m)","50g_1: Velocity (m/s)","50g_1: Acceleration (m/s²)","50g_2: Time (s)","50g_2: Force (N)","50g_2: GateState","50g_2: Distance (m)","50g_2: Velocity (m/s)","50g_2: Acceleration (m/s²)","50g_3: Time (s)","50g_3: Force (N)","50g_3: GateState","50g_3: Distance (m)","50g_3: Velocity (m/s)","50g_3: Acceleration (m/s²)","200g_1: Time (s)","200g_1: Force (N)","200g_1: GateState","200g_1: Distance (m)","200g_1: Velocity (m/s)","200g_1: Acceleration (m/s²)","200g_2: Time (s)","200g_2: Force (N)","200g_2: GateState","200g_2: Distance (m)","200g_2: Velocity (m/s)","200g_2: Acceleration (m/s²)","200g_3: Time (s)","200g_3: Force (N)","200g_3: GateState","200g_3: Distance (m)","200g_3: Velocity (m/s)","200g_3: Acceleration (m/s²)","40g_1: Time (s)","40g_1: Force (N)","40g_1: GateState","40g_1: Distance (m)","40g_1: Velocity (m/s)","40g_1: Acceleration (m/s²)","40g_2: Time (s)","40g_2: Force (N)","40g_2: GateState","40g_2: Distance (m)","40g_2: Velocity (m/s)","40g_2: Acceleration (m/s²)","40g_3: Time (s)","40g_3: Force (N)","40g_3: GateState","40g_3: Distance (m)","40g_3: Velocity (m/s)","40g_3: Acceleration (m/s²)"
2.08,0.0776053249137,,,,,2.08,0.0399904990627,,,,,2.08,0.140560665022,,,,,2.08,0.770114066108,,,,,2.08,0.405052282586,,,,,2.08,0.41138741115,,,,,2.08,0.254197033646,,,,,2.08,0.197180876567,,,,,2.08,0.16590117928,,,,,2.08,1.18546093261,,,,,2.08,0.839404534781,,,,,2.08,0.732499240257,,,,,2.08,0.0716661418846,,,,,2.08,0.0463256276271,,,,,2.08,0.121951224864,,,,
2.1,0.0776053249137,,,,,2.1,0.0399904990627,,,,,2.1,0.0209851133695,,,,,2.1,0.75744380898,,,,,2.1,0.41138741115,,,,,2.1,0.430392796843,,,,,2.1,0.247861905082,,,,,2.1,0.209851133695,,,,,2.1,0.16590117928,,,,,2.1,1.21040550133,,,,,2.1,0.90235987489,,,,,2.1,0.751108680415,,,,,2.1,0.0589958847559,,,,,2.1,0.0463256276271,,,,,2.1,0.1156160963,,,,
2.12,0.0776053249137,,,,,2.12,0.0273202419339,,,,,2.12,-0.00395945535274,,,,,2.12,0.763778937544,,,,,2.12,0.41138741115,,,,,2.12,0.329426685348,,,,,2.12,0.228856519389,,,,,2.12,0.203516005131,,,,,2.12,0.159566050716,,,,,2.12,1.14784610676,,,,,2.12,0.90235987489,,,,,2.12,0.770114066108,,,,,2.12,0.109280967736,,,,,2.12,0.0653310133202,,,,,2.12,0.1156160963,,,,
2.14,0.0653310133202,,,,,2.14,0.0209851133695,,,,,2.14,0.0150459303404,,,,,2.14,0.763778937544,,,,,2.14,0.41138741115,,,,,2.14,0.304482116626,,,,,2.14,0.172236307844,,,,,2.14,0.191241693537,,,,,2.14,0.159566050716,,,,,2.14,1.15378528979,,,,,2.14,0.914634186483,,,,,2.14,0.751108680415,,,,,2.14,0.102945839171,,,,,2.14,0.0653310133202,,,,,2.14,0.134621481993,,,,
2.16,0.0776053249137,,,,,2.16,0.0336553704983,,,,,2.16,0.0589958847559,,,,,2.16,0.726164111693,,,,,2.16,0.424057668279,,,,,2.16,0.348432071041,,,,,2.16,0.1156160963,,,,,2.16,0.197180876567,,,,,2.16,0.159566050716,,,,,2.16,1.17912580405,,,,,2.16,0.920969315048,,,,,2.16,0.744773551851,,,,,2.16,0.0716661418846,,,,,2.16,0.0653310133202,,,,,2.16,0.134621481993,,,,
2.18,0.0776053249137,,,,,2.18,0.0399904990627,,,,,2.18,0.0653310133202,,,,,2.18,0.719828983129,,,,,2.18,0.41138741115,,,,,2.18,0.329426685348,,,,,2.18,0.0966107106069,,,,,2.18,0.197180876567,,,,,2.18,0.146895793587,,,,,2.18,1.18546093261,,,,,2.18,0.920969315048,,,,,2.18,0.795058634831,,,,,2.18,0.1156160963,,,,,2.18,0.0653310133202,,,,,2.18,0.128286353429,,,,
2.2,0.0902755820425,,,,,2.2,0.0399904990627,,,,,2.2,0.0209851133695,,,,,2.2,0.713493854564,,,,,2.2,0.41138741115,,,,,2.2,0.323091556784,,,,,2.2,0.109280967736,,,,,2.2,0.191241693537,,,,,2.2,0.178571436409,,,,,2.2,1.23574601559,,,,,2.2,0.920969315048,,,,,2.2,0.789119451802,,,,,2.2,0.146895793587,,,,,2.2,0.0589958847559,,,,,2.2,0.134621481993,,,,
2.22,0.0776053249137,,,,,2.22,0.0463256276271,,,,,2.22,0.0273202419339,,,,,2.22,0.669543900149,,,,,2.22,0.41138741115,,,,,2.22,0.31081724519,,,,,2.22,0.159566050716,,,,,2.22,0.178571436409,,,,,2.22,0.298146988061,,,,,2.22,1.23574601559,,,,,2.22,0.914634186483,,,,,2.22,0.814064020524,,,,,2.22,0.109280967736,,,,,2.22,0.0653310133202,,,,,2.22,0.134621481993,,,,
2.24,0.0589958847559,,,,,2.24,0.0209851133695,,,,,2.24,0.0273202419339,,,,,2.24,0.65687364302,,,,,2.24,0.41138741115,,,,,2.24,0.335761813913,,,,,2.24,0.172236307844,,,,,2.24,0.184906564973,,,,,2.24,0.329426685348,,,,,2.24,1.22941088703,,,,,2.24,0.908695003454,,,,,2.24,0.839404534781,,,,,2.24,0.153230922151,,,,,2.24,0.0589958847559,,,,,2.24,0.146895793587,,,,
2.26,0.0589958847559,,,,,2.26,0.00871080177603,,,,,2.26,0.00871080177603,,,,,2.26,0.644203385891,,,,,2.26,0.424057668279,,,,,2.26,0.36110232817,,,,,2.26,0.16590117928,,,,,2.26,0.184906564973,,,,,2.26,0.21618626226,,,,,2.26,1.2044663183,,,,,2.26,0.870684232068,,,,,2.26,0.839404534781,,,,,2.26,0.159566050716,,,,,2.26,0.0589958847559,,,,,2.26,0.140560665022,,,,
2.28,0.0526607561915,,,,,2.28,0.0273202419339,,,,,2.28,0.00237567321165,,,,,2.28,0.644203385891,,,,,2.28,0.417722539714,,,,,2.28,0.386046896892,,,,,2.28,0.140560665022,,,,,2.28,0.197180876567,,,,,2.28,0.184906564973,,,,,2.28,1.13517584963,,,,,2.28,0.864349103504,,,,,2.28,0.820399149088,,,,,2.28,0.128286353429,,,,,2.28,0.0653310133202,,,,,2.28,0.121951224864,,,,
2.3,0.0589958847559,,,,,2.3,-0.0102945839171,,,,,2.3,0.00871080177603,,,,,2.3,0.637868257327,,,,,2.3,0.417722539714,,,,,2.3,0.36110232817,,,,,2.3,0.121951224864,,,,,2.3,0.209851133695,,,,,2.3,0.209851133695,,,,,2.3,1.09082994968,,,,,2.3,0.877019360632,,,,,2.3,0.820399149088,,,,,2.3,0.128286353429,,,,,2.3,0.0653310133202,,,,,2.3,0.121951224864,,,,
2.32,0.0526607561915,,,,,2.32,0.0150459303404,,,,,2.32,0.0150459303404,,,,,2.32,0.644203385891,,,,,2.32,0.417722539714,,,,,2.32,0.342096942477,,,,,2.32,0.0902755820425,,,,,2.32,0.235191647953,,,,,2.32,0.26647134524,,,,,2.32,1.07855563809,,,,,2.32,0.883354489197,,,,,2.32,0.807728891959,,,,,2.32,0.128286353429,,,,,2.32,0.0776053249137,,,,,2.32,0.1156160963,,,,
2.34,0.0526607561915,,,,,2.34,0.0150459303404,,,,,2.34,0.0273202419339,,,,,2.34,0.625198000198,,,,,2.34,0.398717154021,,,,,2.34,0.316756428219,,,,,2.34,0.0902755820425,,,,,2.34,0.228856519389,,,,,2.34,0.184906564973,,,,,2.34,1.07222050952,,,,,2.34,0.85207479191,,,,,2.34,0.814064020524,,,,,2.34,0.121951224864,,,,,2.34,0.0902755820425,,,,,2.34,0.134621481993,,,,
2.36,0.0589958847559,,,,,2.36,0.00237567321165,,,,,2.36,0.0209851133695,,,,,2.36,0.568577788654,,,,,2.36,0.398717154021,,,,,2.36,0.304482116626,,,,,2.36,0.109280967736,,,,,2.36,0.241526776517,,,,,2.36,0.184906564973,,,,,2.36,1.16645554692,,,,,2.36,0.845739663346,,,,,2.36,0.789119451802,,,,,2.36,0.128286353429,,,,,2.36,0.0902755820425,,,,,2.36,0.128286353429,,,,
2.38,0.0526607561915,,,,,2.38,-0.0102945839171,,,,,2.38,0.0209851133695,,,,,2.38,0.555907531525,,,,,2.38,0.335761813913,,,,,2.38,0.316756428219,,,,,2.38,0.134621481993,,,,,2.38,0.241526776517,,,,,2.38,0.184906564973,,,,,2.38,1.19179606118,,,,,2.38,0.820399149088,,,,,2.38,0.770114066108,,,,,2.38,0.1156160963,,,,,2.38,0.0966107106069,,,,,2.38,0.134621481993,,,,
2.4,0.0653310133202,,,,,2.4,-0.0166297124815,,,,,2.4,0.0150459303404,,,,,2.4,0.555907531525,,,,,2.4,0.348432071041,,,,,2.4,0.316756428219,,,,,2.4,0.128286353429,,,,,2.4,0.241526776517,,,,,2.4,0.197180876567,,,,,2.4,1.27336084144,,,,,2.4,0.814064020524,,,,,2.4,0.801393763395,,,,,2.4,0.121951224864,,,,,2.4,0.109280967736,,,,,2.4,0.146895793587,,,,
2.42,0.0463256276271,,,,,2.42,0.00871080177603,,,,,2.42,0.0273202419339,,,,,2.42,0.549968348496,,,,,2.42,0.41138741115,,,,,2.42,0.31081724519,,,,,2.42,0.0839404534781,,,,,2.42,0.241526776517,,,,,2.42,0.386046896892,,,,,2.42,1.2987013557,,,,,2.42,0.801393763395,,,,,2.42,0.814064020524,,,,,2.42,0.0902755820425,,,,,2.42,0.109280967736,,,,,2.42,0.128286353429,,,,
2.44,0.0589958847559,,,,,2.44,0.0336553704983,,,,,2.44,0.0273202419339,,,,,2.44,0.574912917218,,,,,2.44,0.436331979872,,,,,2.44,0.304482116626,,,,,2.44,0.0776053249137,,,,,2.44,0.247861905082,,,,,2.44,0.424057668279,,,,,2.44,1.42461203592,,,,,2.44,0.814064020524,,,,,2.44,0.845739663346,,,,,2.44,0.0902755820425,,,,,2.44,0.109280967736,,,,,2.44,0.109280967736,,,,
2.46,0.0653310133202,,,,,2.46,0.0526607561915,,,,,2.46,0.0150459303404,,,,,2.46,0.593918302911,,,,,2.46,0.46167249413,,,,,2.46,0.36110232817,,,,,2.46,0.0839404534781,,,,,2.46,0.228856519389,,,,,2.46,0.26647134524,,,,,2.46,1.50657276172,,,,,2.46,0.801393763395,,,,,2.46,0.85207479191,,,,,2.46,0.0839404534781,,,,,2.46,0.109280967736,,,,,2.46,0.102945839171,,,,
2.48,0.0526607561915,,,,,2.48,0.0463256276271,,,,,2.48,0.0273202419339,,,,,2.48,0.593918302911,,,,,2.48,0.474342751259,,,,,2.48,0.386046896892,,,,,2.48,0.0589958847559,,,,,2.48,0.235191647953,,,,,2.48,0.197180876567,,,,,2.48,1.53151733044,,,,,2.48,0.795058634831,,,,,2.48,0.820399149088,,,,,2.48,0.0839404534781,,,,,2.48,0.0902755820425,,,,,2.48,0.109280967736,,,,
2.5,0.0526607561915,,,,,2.5,0.0653310133202,,,,,2.5,0.0150459303404,,,,,2.5,0.562242660089,,,,,2.5,0.487013008387,,,,,2.5,0.430392796843,,,,,2.5,0.0589958847559,,,,,2.5,0.26647134524,,,,,2.5,0.178571436409,,,,,2.5,1.66376313922,,,,,2.5,0.789119451802,,,,,2.5,0.826734277653,,,,,2.5,0.0776053249137,,,,,2.5,0.109280967736,,,,,2.5,0.1156160963,,,,
2.52,0.0526607561915,,,,,2.52,0.0653310133202,,,,,2.52,0.0150459303404,,,,,2.52,0.612923688604,,,,,2.52,0.46167249413,,,,,2.52,0.386046896892,,,,,2.52,0.0716661418846,,,,,2.52,0.254197033646,,,,,2.52,0.172236307844,,,,,2.52,1.73938873646,,,,,2.52,0.782784323237,,,,,2.52,0.807728891959,,,,,2.52,0.0839404534781,,,,,2.52,0.109280967736,,,,,2.52,0.121951224864,,,,
2.54,0.0463256276271,,,,,2.54,0.0776053249137,,,,,2.54,0.0273202419339,,,,,2.54,0.631533128762,,,,,2.54,0.449002237001,,,,,2.54,0.323091556784,,,,,2.54,0.0716661418846,,,,,2.54,0.298146988061,,,,,2.54,0.16590117928,,,,,2.54,1.74572386502,,,,,2.54,0.782784323237,,,,,2.54,0.839404534781,,,,,2.54,0.0839404534781,,,,,2.54,0.1156160963,,,,,2.54,0.1156160963,,,,
2.56,0.0526607561915,,,,,2.56,0.0902755820425,,,,,2.56,0.0336553704983,,,,,2.56,0.600253431476,,,,,2.56,0.46167249413,,,,,2.56,0.323091556784,,,,,2.56,0.0589958847559,,,,,2.56,0.329426685348,,,,,2.56,0.178571436409,,,,,2.56,1.66376313922,,,,,2.56,0.789119451802,,,,,2.56,0.870684232068,,,,,2.56,0.0902755820425,,,,,2.56,0.140560665022,,,,,2.56,0.0966107106069,,,,
2.58,0.0526607561915,,,,,2.58,0.102945839171,,,,,2.58,0.0150459303404,,,,,2.58,0.618862871634,,,,,2.58,0.46167249413,,,,,2.58,0.285476730933,,,,,2.58,0.0399904990627,,,,,2.58,0.367437456734,,,,,2.58,0.178571436409,,,,,2.58,1.57546728486,,,,,2.58,0.789119451802,,,,,2.58,0.870684232068,,,,,2.58,0.0966107106069,,,,,2.58,0.134621481993,,,,,2.58,0.0966107106069,,,,
2.6,0.0399904990627,,,,,2.6,0.109280967736,,,,,2.6,0.0150459303404,,,,,2.6,0.644203385891,,,,,2.6,0.449002237001,,,,,2.6,0.260136216675,,,,,2.6,0.0336553704983,,,,,2.6,0.367437456734,,,,,2.6,0.191241693537,,,,,2.6,1.67009826779,,,,,2.6,0.770114066108,,,,,2.6,0.858013974939,,,,,2.6,0.109280967736,,,,,2.6,0.121951224864,,,,,2.6,0.0902755820425,,,,
2.62,0.0463256276271,,,,,2.62,0.0966107106069,,,,,2.62,0.00871080177603,,,,,2.62,0.600253431476,,,,,2.62,0.436331979872,,,,,2.62,0.235191647953,,,,,2.62,0.0150459303404,,,,,2.62,0.367437456734,,,,,2.62,0.178571436409,,,,,2.62,1.56319297326,,,,,2.62,0.770114066108,,,,,2.62,0.864349103504,,,,,2.62,0.102945839171,,,,,2.62,0.1156160963,,,,,2.62,0.0902755820425,,,,
2.64,0.0463256276271,,,,,2.64,0.0902755820425,,,,,2.64,0.00871080177603,,,,,2.64,0.593918302911,,,,,2.64,0.442667108437,,,,,2.64,0.254197033646,,,,,2.64,0.0209851133695,,,,,2.64,0.329426685348,,,,,2.64,0.184906564973,,,,,2.64,1.65109288209,,,,,2.64,0.770114066108,,,,,2.64,0.864349103504,,,,,2.64,0.0966107106069,,,,,2.64,0.0966107106069,,,,,2.64,0.102945839171,,,,
2.66,0.0463256276271,,,,,2.66,0.0776053249137,,,,,2.66,0.0336553704983,,,,,2.66,0.60658856004,,,,,2.66,0.430392796843,,,,,2.66,0.197180876567,,,,,2.66,0.00871080177603,,,,,2.66,0.260136216675,,,,,2.66,0.191241693537,,,,,2.66,1.70771309364,,,,,2.66,0.751108680415,,,,,2.66,0.864349103504,,,,,2.66,0.0966107106069,,,,,2.66,0.0902755820425,,,,,2.66,0.109280967736,,,,
2.68,0.0526607561915,,,,,2.68,0.0589958847559,,,,,2.68,0.0209851133695,,,,,2.68,0.568577788654,,,,,2.68,0.405052282586,,,,,2.68,0.153230922151,,,,,2.68,0.0209851133695,,,,,2.68,0.191241693537,,,,,2.68,0.178571436409,,,,,2.68,1.8082832596,,,,,2.68,0.763778937544,,,,,2.68,0.833069406217,,,,,2.68,0.109280967736,,,,,2.68,0.0776053249137,,,,,2.68,0.109280967736,,,,
2.7,0.0526607561915,,,,,2.7,0.0653310133202,,,,,2.7,0.0150459303404,,,,,2.7,0.568577788654,,,,,2.7,0.424057668279,,,,,2.7,0.128286353429,,,,,2.7,0.00871080177603,,,,,2.7,0.184906564973,,,,,2.7,0.178571436409,,,,,2.7,1.88390885683,,,,,2.7,0.776449194673,,,,,2.7,0.845739663346,,,,,2.7,0.0966107106069,,,,,2.7,0.0653310133202,,,,,2.7,0.121951224864,,,,
2.72,0.0589958847559,,,,,2.72,0.0399904990627,,,,,2.72,0.0150459303404,,,,,2.72,0.593918302911,,,,,2.72,0.41138741115,,,,,2.72,0.109280967736,,,,,2.72,0.00871080177603,,,,,2.72,0.191241693537,,,,,2.72,0.172236307844,,,,,2.72,1.92191962822,,,,,2.72,0.770114066108,,,,,2.72,0.839404534781,,,,,2.72,0.0902755820425,,,,,2.72,0.0716661418846,,,,,2.72,0.128286353429,,,,
2.74,0.0589958847559,,,,,2.74,0.0399904990627,,,,,2.74,0.0150459303404,,,,,2.74,0.593918302911,,,,,2.74,0.405052282586,,,,,2.74,0.102945839171,,,,,2.74,0.0526607561915,,,,,2.74,0.197180876567,,,,,2.74,0.178571436409,,,,,2.74,1.95319932551,,,,,2.74,0.75744380898,,,,,2.74,0.877019360632,,,,,2.74,0.0902755820425,,,,,2.74,0.0589958847559,,,,,2.74,0.134621481993,,,,
2.76,0.0653310133202,,,,,2.76,0.0273202419339,,,,,2.76,0.0150459303404,,,,,2.76,0.587583174347,,,,,2.76,0.41138741115,,,,,2.76,0.128286353429,,,,,2.76,0.0839404534781,,,,,2.76,0.209851133695,,,,,2.76,0.178571436409,,,,,2.76,1.90924937109,,,,,2.76,0.751108680415,,,,,2.76,0.839404534781,,,,,2.76,0.0776053249137,,,,,2.76,0.0526607561915,,,,,2.76,0.128286353429,,,,
2.78,0.0589958847559,,,,,2.78,0.0336553704983,,,,,2.78,0.0273202419339,,,,,2.78,0.60658856004,,,,,2.78,0.417722539714,,,,,2.78,0.153230922151,,,,,2.78,0.0589958847559,,,,,2.78,0.285476730933,,,,,2.78,0.172236307844,,,,,2.78,1.92191962822,,,,,2.78,0.732499240257,,,,,2.78,0.814064020524,,,,,2.78,0.0902755820425,,,,,2.78,0.0589958847559,,,,,2.78,0.128286353429,,,,
2.8,0.0589958847559,,,,,2.8,0.0273202419339,,,,,2.8,0.0209851133695,,,,,2.8,0.618862871634,,,,,2.8,0.405052282586,,,,,2.8,0.184906564973,,,,,2.8,0.0336553704983,,,,,2.8,0.228856519389,,,,,2.8,0.159566050716,,,,,2.8,1.99714927992,,,,,2.8,0.738438423286,,,,,2.8,0.801393763395,,,,,2.8,0.0839404534781,,,,,2.8,0.0589958847559,,,,,2.8,0.109280967736,,,,
2.82,0.0526607561915,,,,,2.82,0.0150459303404,,,,,2.82,0.0150459303404,,,,,2.82,0.637868257327,,,,,2.82,0.417722539714,,,,,2.82,0.21618626226,,,,,2.82,0.0399904990627,,,,,2.82,0.184906564973,,,,,2.82,0.16590117928,,,,,2.82,2.00981953705,,,,,2.82,0.732499240257,,,,,2.82,0.85207479191,,,,,2.82,0.0902755820425,,,,,2.82,0.0589958847559,,,,,2.82,0.0966107106069,,,,
2.84,0.0776053249137,,,,,2.84,0.0209851133695,,,,,2.84,0.0150459303404,,,,,2.84,0.644203385891,,,,,2.84,0.41138741115,,,,,2.84,0.235191647953,,,,,2.84,0.146895793587,,,,,2.84,0.184906564973,,,,,2.84,0.159566050716,,,,,2.84,2.02248979418,,,,,2.84,0.744773551851,,,,,2.84,0.883354489197,,,,,2.84,0.0716661418846,,,,,2.84,0.0653310133202,,,,,2.84,0.0902755820425,,,,
2.86,0.0716661418846,,,,,2.86,0.0209851133695,,,,,2.86,0.0150459303404,,,,,2.86,0.644203385891,,,,,2.86,0.417722539714,,,,,2.86,0.235191647953,,,,,2.86,0.241526776517,,,,,2.86,0.172236307844,,,,,2.86,0.16590117928,,,,,2.86,2.09811539142,,,,,2.86,0.820399149088,,,,,2.86,0.870684232068,,,,,2.86,0.0776053249137,,,,,2.86,0.0839404534781,,,,,2.86,0.0902755820425,,,,
2.88,0.0716661418846,,,,,2.88,0.0336553704983,,,,,2.88,0.0150459303404,,,,,2.88,0.65687364302,,,,,2.88,0.424057668279,,,,,2.88,0.21618626226,,,,,2.88,0.191241693537,,,,,2.88,0.172236307844,,,,,2.88,0.184906564973,,,,,2.88,2.14206534583,,,,,2.88,0.795058634831,,,,,2.88,0.864349103504,,,,,2.88,0.0839404534781,,,,,2.88,0.0902755820425,,,,,2.88,0.0902755820425,,,,
2.9,0.0902755820425,,,,,2.9,0.0336553704983,,,,,2.9,0.0336553704983,,,,,2.9,0.650538514456,,,,,2.9,0.41138741115,,,,,2.9,0.209851133695,,,,,2.9,0.0839404534781,,,,,2.9,0.197180876567,,,,,2.9,0.16590117928,,,,,2.9,2.1484004744,,,,,2.9,0.789119451802,,,,,2.9,0.833069406217,,,,,2.9,0.0776053249137,,,,,2.9,0.0839404534781,,,,,2.9,0.102945839171,,,,
2.92,0.0839404534781,,,,,2.92,0.0273202419339,,,,,2.92,0.0150459303404,,,,,2.92,0.644203385891,,,,,2.92,0.386046896892,,,,,2.92,0.21618626226,,,,,2.92,0.134621481993,,,,,2.92,0.178571436409,,,,,2.92,0.16590117928,,,,,2.92,2.19235042881,,,,,2.92,0.789119451802,,,,,2.92,0.826734277653,,,,,2.92,0.0902755820425,,,,,2.92,0.0589958847559,,,,,2.92,0.0966107106069,,,,
2.94,0.0839404534781,,,,,2.94,0.0399904990627,,,,,2.94,0.00871080177603,,,,,2.94,0.650538514456,,,,,2.94,0.335761813913,,,,,2.94,0.197180876567,,,,,2.94,0.209851133695,,,,,2.94,0.184906564973,,,,,2.94,0.153230922151,,,,,2.94,2.21135581451,,,,,2.94,0.795058634831,,,,,2.94,0.845739663346,,,,,2.94,0.0902755820425,,,,,2.94,0.0902755820425,,,,,2.94,0.109280967736,,,,
2.96,0.0716661418846,,,,,2.96,0.0399904990627,,,,,2.96,0.0150459303404,,,,,2.96,0.644203385891,,,,,2.96,0.36110232817,,,,,2.96,0.197180876567,,,,,2.96,0.153230922151,,,,,2.96,0.191241693537,,,,,2.96,0.16590117928,,,,,2.96,2.11038970301,,,,,2.96,0.789119451802,,,,,2.96,0.839404534781,,,,,2.96,0.0776053249137,,,,,2.96,0.109280967736,,,,,2.96,0.109280967736,,,,
2.98,0.0839404534781,,,,,2.98,0.0273202419339,,,,,2.98,0.0209851133695,,,,,2.98,0.637868257327,,,,,2.98,0.335761813913,,,,,2.98,0.184906564973,,,,,2.98,0.140560665022,,,,,2.98,0.21618626226,,,,,2.98,0.178571436409,,,,,2.98,2.0474343629,,,,,2.98,0.75744380898,,,,,2.98,0.820399149088,,,,,2.98,0.0716661418846,,,,,2.98,0.109280967736,,,,,2.98,0.102945839171,,,,
3,0.0776053249137,,,,,3,0.0273202419339,,,,,3,0.0273202419339,,,,,3,0.631533128762,,,,,3,0.398717154021,,,,,3,0.178571436409,,,,,3,0.172236307844,,,,,3,0.209851133695,,,,,3,0.159566050716,,,,,3,2.01615466562,,,,,3,0.744773551851,,,,,3,0.814064020524,,,,,3,0.0653310133202,,,,,3,0.109280967736,,,,,3,0.109280967736,,,,
